000.wav,0.8553637899568102,0.003131834531903901,331.5264832329795,583.677670276912,610.107421875,0.0023328993055555555,-765.9257509247492,36.85018264136594,17.071492402476686,16.14408160417163,13.039825948614983,11.097429654718999,8.818513374996732,6.988770370759706,5.267857199494494,3.916409385956058,2.7663347006525587,1.8908630307066328,1.1673343747647011,0.6052589597986704,0.11528556637452331,-0.3056162311602271,-0.7110538356392746,-1.0898303271137502,-1.4592319393802735,-1.790006547608739,000
000.wav,0.9621098662275704,1.8871342377070291e-34,289.1394126842766,547.905075506303,453.3935546875,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,000
000.wav,0.9621307880865678,6.583882134852004e-70,439.5026338911557,675.6806538330238,1016.845703125,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,000
000.wav,0.9641725264368963,1.8267871584436596e-72,840.2611226678127,1059.924405472343,2022.9248046875,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,000
000.wav,0.9614646229999588,3.3418990913716073e-37,462.02767680420425,690.5215340420904,1077.8564453125,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,000
001.wav,0.36337717448775,0.0008711394893393481,1239.90447068777,897.7228497723522,2750.2685546875,0.012478298611111112,-891.1621693905057,67.19813166399737,-33.81427766609003,-5.840775681403119,-2.7054681411739647,-5.681333810700014,-3.7183727018550834,-0.8824916164524743,1.4259782839087514,-1.098900122550145,-5.360758485704578,1.2673789630439511,1.9764915784805521,-4.875022402968104,-6.977195030786576,-4.703238473226587,-1.9484191522221335,4.409222601513967,9.200890122060096,7.758316196805268,001
001.wav,0.0,0.0,1.5116212e-316,9.551680498910146e-157,7860.8154296875,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001
001.wav,0.0,0.0,1.51008027e-316,9.544495358709565e-157,7856.0302734375,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001
001.wav,0.0,0.0,1.50795337e-316,9.535919584644377e-157,7858.4228515625,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001
001.wav,0.0,0.0,1.5116212e-316,9.551680498910146e-157,7860.8154296875,0.0,-1131.370849898476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,001
